Function15 called 655 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 468 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 840 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 841 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 188 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 188 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 656 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 469 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 657 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 470 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 658 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 188 times Max cycle: 38171535  Min cycle: 16320835
Function3 called 95 times Max cycle: 61627116  Min cycle: 31119865
Function12 called 94 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 842 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 843 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 187 times Max cycle: 39805603  Min cycle: 8427481
Function18 called 94 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 659 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 471 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 844 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 845 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 189 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 189 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 660 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 472 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 846 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 847 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 188 times Max cycle: 39805603  Min cycle: 8427481
Function15 called 661 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 848 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 189 times Max cycle: 38171535  Min cycle: 16320835
Function21 called 94 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 662 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 473 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 849 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 850 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 190 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 190 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 663 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 474 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 664 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 475 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 665 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 190 times Max cycle: 38171535  Min cycle: 16320835
Function3 called 96 times Max cycle: 61627116  Min cycle: 31119865
Function12 called 95 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 851 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 852 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 189 times Max cycle: 39805603  Min cycle: 8427481
Function18 called 95 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 666 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 476 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 853 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 854 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 191 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 191 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 667 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 477 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 855 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 856 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 190 times Max cycle: 39805603  Min cycle: 8427481
Function15 called 668 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 857 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 191 times Max cycle: 38171535  Min cycle: 16320835
Function21 called 95 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 669 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 478 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 858 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 859 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 192 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 192 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 670 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 479 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 671 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 480 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 672 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 192 times Max cycle: 38171535  Min cycle: 16320835
Function3 called 97 times Max cycle: 61627116  Min cycle: 31119865
Function12 called 96 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 860 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 861 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 191 times Max cycle: 39805603  Min cycle: 8427481
Function18 called 96 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 673 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 481 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 862 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 863 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 193 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 193 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 674 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 482 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 864 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 865 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 192 times Max cycle: 39805603  Min cycle: 8427481
Function15 called 675 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 866 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 193 times Max cycle: 38171535  Min cycle: 16320835
Function21 called 96 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 676 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 483 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 867 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 868 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 194 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 194 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 677 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 484 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 678 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 485 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 679 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 194 times Max cycle: 38171535  Min cycle: 16320835
Function3 called 98 times Max cycle: 61627116  Min cycle: 31119865
Function12 called 97 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 869 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 870 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 193 times Max cycle: 39805603  Min cycle: 8427481
Function18 called 97 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 680 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 486 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 871 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 872 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 195 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 195 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 681 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 487 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 873 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 874 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 194 times Max cycle: 39805603  Min cycle: 8427481
Function15 called 682 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 875 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 195 times Max cycle: 38171535  Min cycle: 16320835
Function21 called 97 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 683 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 488 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 876 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 877 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 196 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 196 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 684 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 489 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 685 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 490 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 686 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 196 times Max cycle: 38171535  Min cycle: 16320835
Function3 called 99 times Max cycle: 61627116  Min cycle: 31119865
Function12 called 98 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 878 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 879 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 195 times Max cycle: 39805603  Min cycle: 8427481
Function18 called 98 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 687 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 491 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 880 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 881 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 197 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 197 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 688 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 492 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 882 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 883 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 196 times Max cycle: 39805603  Min cycle: 8427481
Function15 called 689 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 884 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 197 times Max cycle: 38171535  Min cycle: 16320835
Function21 called 98 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 690 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 493 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 885 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 886 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 198 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 198 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 691 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 494 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 692 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 495 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 693 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 198 times Max cycle: 38171535  Min cycle: 16320835
Function3 called 100 times Max cycle: 61627116  Min cycle: 31119865
Function12 called 99 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 887 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 888 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 197 times Max cycle: 39805603  Min cycle: 8427481
Function18 called 99 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 694 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 496 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 889 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 890 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 199 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 199 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 695 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 497 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 891 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 892 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 198 times Max cycle: 39805603  Min cycle: 8427481
Function15 called 696 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 893 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 199 times Max cycle: 38171535  Min cycle: 16320835
Function21 called 99 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 697 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 498 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 894 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 895 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 200 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 200 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 698 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 499 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 699 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 500 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 700 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 200 times Max cycle: 38171535  Min cycle: 16320835
Function3 called 101 times Max cycle: 61627116  Min cycle: 31119865
Function12 called 100 times Max cycle: 117977749  Min cycle: 91553185
Function6 called 896 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 897 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 199 times Max cycle: 39805603  Min cycle: 8427481
Function18 called 100 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 701 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 501 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 898 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 899 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 201 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 201 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 702 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 502 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 900 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 901 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 200 times Max cycle: 39805603  Min cycle: 8427481
Function15 called 703 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 902 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 201 times Max cycle: 38171535  Min cycle: 16320835
Function21 called 100 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 704 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 503 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 903 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 904 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 202 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 202 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 705 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 504 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 706 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 505 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 707 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 202 times Max cycle: 38171535  Min cycle: 16320835
Function3 called 102 times Max cycle: 61627116  Min cycle: 31119865
Function12 called 101 times Max cycle: 117977749  Min cycle: 91553185
Function6 called 905 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 906 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 201 times Max cycle: 39805603  Min cycle: 8427481
Function18 called 101 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 708 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 506 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 907 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 908 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 203 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 203 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 709 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 507 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 909 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 910 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 202 times Max cycle: 39805603  Min cycle: 8427481
Function15 called 710 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 911 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 203 times Max cycle: 38171535  Min cycle: 16320835
Function21 called 101 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 711 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 508 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 912 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 913 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 204 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 204 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 712 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 509 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 713 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 510 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 714 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 204 times Max cycle: 38171535  Min cycle: 16320835
Function3 called 103 times Max cycle: 61627116  Min cycle: 31119865
Function12 called 102 times Max cycle: 117977749  Min cycle: 91553185
Function6 called 914 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 915 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 203 times Max cycle: 39805603  Min cycle: 8427481
Function18 called 102 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 715 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 511 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 916 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 917 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 205 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 205 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 716 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 512 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 918 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 919 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 204 times Max cycle: 39805603  Min cycle: 8427481
Function15 called 717 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 920 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 205 times Max cycle: 38171535  Min cycle: 16320835
Function21 called 102 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 718 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 513 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 921 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 922 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 206 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 206 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 719 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 514 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 720 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 515 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 721 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 206 times Max cycle: 38171535  Min cycle: 16320835
Function3 called 104 times Max cycle: 61627116  Min cycle: 31119865
Function12 called 103 times Max cycle: 117977749  Min cycle: 91553185
Function6 called 923 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 924 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 205 times Max cycle: 39805603  Min cycle: 8427481
Function18 called 103 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 722 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 516 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 925 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 926 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 207 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 207 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 723 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 517 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 927 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 928 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 206 times Max cycle: 39805603  Min cycle: 8427481
Function15 called 724 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 929 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 207 times Max cycle: 38171535  Min cycle: 16320835
Function21 called 103 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 725 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 518 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 930 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 931 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 208 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 208 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 726 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 519 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 727 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 520 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 728 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 208 times Max cycle: 38171535  Min cycle: 16320835
Function3 called 105 times Max cycle: 61627116  Min cycle: 31119865
Function12 called 104 times Max cycle: 117977749  Min cycle: 91553185
Function6 called 932 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 933 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 207 times Max cycle: 39805603  Min cycle: 8427481
Function18 called 104 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 729 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 521 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 934 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 935 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 209 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 209 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 730 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 522 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 936 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 937 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 208 times Max cycle: 39805603  Min cycle: 8427481
Function15 called 731 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 938 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 209 times Max cycle: 38171535  Min cycle: 16320835
Function21 called 104 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 732 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 523 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 939 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 940 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 210 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 210 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 733 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 524 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 734 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 525 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 735 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 210 times Max cycle: 38171535  Min cycle: 16320835
Function3 called 106 times Max cycle: 61627116  Min cycle: 31119865
Function12 called 105 times Max cycle: 117977749  Min cycle: 91553185
Function6 called 941 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 942 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 209 times Max cycle: 39805603  Min cycle: 8427481
Function18 called 105 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 736 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 526 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 943 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 944 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 211 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 211 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 737 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 527 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 945 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 946 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 210 times Max cycle: 39805603  Min cycle: 8427481
Function15 called 738 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 947 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 211 times Max cycle: 38171535  Min cycle: 16320835
Function21 called 105 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 739 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 528 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 948 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 949 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 212 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 212 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 740 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 529 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 741 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 530 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 742 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 212 times Max cycle: 38171535  Min cycle: 16320835
Function3 called 107 times Max cycle: 61627116  Min cycle: 31119865
Function12 called 106 times Max cycle: 117977749  Min cycle: 91553185
Function6 called 950 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 951 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 211 times Max cycle: 39805603  Min cycle: 8427481
Function18 called 106 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 743 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 531 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 952 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 953 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 213 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 213 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 744 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 532 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 954 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 955 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 212 times Max cycle: 39805603  Min cycle: 8427481
Function15 called 745 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 956 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 213 times Max cycle: 38171535  Min cycle: 16320835
Function21 called 106 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 746 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 533 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 957 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 958 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 214 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 214 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 747 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 534 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 748 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 535 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 749 times Max cycle: 58802176  Min cycle: 10715560
Function16 called 214 times Max cycle: 38171535  Min cycle: 15768073
Function3 called 108 times Max cycle: 61627116  Min cycle: 28801178
Function12 called 107 times Max cycle: 117977749  Min cycle: 80788686
Function6 called 959 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 960 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 213 times Max cycle: 39805603  Min cycle: 5587524
Function18 called 107 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 750 times Max cycle: 58802176  Min cycle: 10715560
Function14 called 536 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 961 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 962 times Max cycle: 38016733  Min cycle: 5157179
